Date and time,Mode,Distance,Duration,Price
2022-04-12 15:36,Bus,3.0,0.16,2.0
2022-12-09 16:20,Bus,3.0,0.09,2.0
2022-12-28 17:43,Bus,1.3,0.05,2.0
2022-09-25 11:14,Bus,7.1,0.33,2.0
2022-01-15 20:21,Bus,7.1,0.3,2.0
2022-05-18 08:24,Bus,2.0,0.08,2.0
2022-11-26 12:51,Bus,5.1,0.18,2.0
2022-01-06 19:04,Bus,1.7,0.06,2.0
2022-10-27 20:43,Bus,4.8,0.24,2.0
2022-02-23 19:12,Bus,2.7,0.1,2.0
2022-02-24 16:47,Bus,3.3,0.11,2.0
2022-01-20 21:21,Bus,3.5,0.16,2.0
2022-10-31 21:21,Bus,7.2,0.29,2.0
2022-10-09 06:11,Bus,6.5,0.3,2.0
2022-04-25 18:11,Bus,3.1,0.09,2.0
2022-04-03 08:26,Bus,5.4,0.21,2.0
2022-09-08 17:39,Bus,3.0,0.15,2.0
2022-04-25 19:20,Bus,6.8,0.33,2.0
2022-11-25 08:41,Bus,2.5,0.19,2.0
2022-05-23 08:31,Bus,3.2,0.22,2.0
2022-05-23 19:27,Bus,3.0,0.12,2.0
2022-01-17 23:08,Bus,3.5,0.17,2.0
2022-06-07 20:57,Bus,9.4,0.36,2.0
2022-01-18 14:07,Bus,2.6,0.1,2.0
2022-12-22 19:16,Bus,3.0,0.1,2.0
2022-06-08 19:59,Bus,4.6,0.16,2.0
2022-01-11 17:03,Bus,1.6,0.07,2.0
2022-01-28 12:08,Bus,2.8,0.11,2.0
2022-06-25 21:12,Bus,3.5,0.12,2.0
2022-08-19 19:56,Bus,5.6,0.18,2.0
2022-07-02 20:26,Bus,3.4,0.15,2.0
2022-11-09 08:00,Bus,1.8,0.07,2.0
2022-12-30 13:52,Bus,4.6,0.19,2.0
2022-06-05 21:55,Bus,6.4,0.27,2.0
2022-05-16 09:54,Bus,5.5,0.18,2.0
2022-11-01 11:51,Bus,4.2,0.21,2.0
2022-12-30 18:21,Bus,4.3,0.15,2.0
2022-02-15 08:09,Bus,5.7,0.25,2.0
2022-01-11 19:19,Bus,2.0,0.09,2.0
2022-10-25 08:50,Bus,4.0,0.19,2.0
2022-12-17 21:56,Bus,10.1,0.39,2.0
2022-11-09 06:41,Bus,3.7,0.15,2.0
2022-01-31 07:00,Bus,2.3,0.11,2.0
2022-01-19 19:12,Bus,0.9,0.05,2.0
2022-06-23 09:30,Bus,1.1,0.07,2.0
2022-08-25 21:52,Bus,4.0,0.17,2.0
2022-04-10 17:00,Bus,4.8,0.24,2.0
2022-06-21 21:35,Bus,7.9,0.38,2.0
2022-05-26 16:39,Bus,5.7,0.3,2.0
2022-01-06 20:05,Bus,7.8,0.27,2.0
2022-07-05 10:14,Bus,2.0,0.09,2.0
2022-12-30 22:23,Bus,2.5,0.14,2.0
2022-12-02 15:13,Bus,1.2,0.05,2.0
2022-08-12 17:51,Bus,5.0,0.23,2.0
2022-11-20 15:36,Bus,3.8,0.16,2.0
2022-12-24 19:30,Bus,6.9,0.51,2.0
2022-04-19 10:34,Bus,8.8,0.32,2.0
2022-03-29 20:00,Bus,3.4,0.14,2.0
2022-12-25 11:51,Bus,1.9,0.08,2.0
2022-02-03 08:15,Bus,2.6,0.17,2.0
2022-02-03 13:21,Bus,1.7,0.08,2.0
2022-09-20 08:13,Bus,9.1,0.37,2.0
2022-03-25 22:21,Bus,1.0,0.04,2.0
2022-08-09 11:42,Bus,6.0,0.24,2.0
2022-12-02 21:29,Bus,5.7,0.25,2.0
2022-09-29 21:36,Bus,5.9,0.25,2.0
2022-02-23 08:33,Bus,3.7,0.17,2.0
2022-05-14 12:16,Bus,2.8,0.17,2.0
2022-11-25 16:53,Bus,2.4,0.12,2.0
2022-06-18 20:21,Bus,10.0,0.3,2.0
2022-01-15 20:46,Bus,2.5,0.09,2.0
2022-06-17 16:39,Bus,2.7,0.19,2.0
2022-07-04 16:13,Bus,6.2,0.21,2.0
2022-09-21 08:45,Bus,11.4,0.47,2.0
2022-05-19 15:36,Bus,5.5,0.26,2.0
2022-10-11 18:43,Bus,4.5,0.16,2.0
2022-03-11 18:37,Bus,2.5,0.1,2.0
2022-10-15 21:15,Bus,5.2,0.18,2.0
2022-03-11 13:37,Bus,4.4,0.16,2.0
2022-11-24 08:41,Bus,3.4,0.13,2.0
2022-12-02 09:53,Bus,2.1,0.09,2.0
2022-12-22 08:12,Bus,4.9,0.25,2.0
2022-08-22 18:09,Bus,2.5,0.12,2.0
2022-12-27 18:11,Bus,10.9,0.77,2.0
2022-02-11 08:58,Bus,1.7,0.07,2.0
2022-06-25 08:08,Bus,8.1,0.28,2.0
2022-12-19 13:25,Bus,7.9,0.41,2.0
2022-01-17 19:11,Bus,3.2,0.13,2.0
2022-08-19 19:27,Bus,2.4,0.07,2.0
2022-11-03 19:31,Bus,3.4,0.16,2.0
2022-11-12 11:44,Bus,3.5,0.12,2.0
2022-08-19 10:33,Bus,4.0,0.2,2.0
2022-10-28 19:40,Bus,2.6,0.1,2.0
2022-10-22 12:23,Bus,4.8,0.21,2.0
2022-10-30 20:44,Bus,1.4,0.05,2.0
2022-01-28 18:59,Bus,6.5,0.25,2.0
2022-09-24 19:27,Bus,2.5,0.11,2.0
2022-03-11 08:18,Bus,9.1,0.42,2.0
2022-12-18 12:16,Bus,1.5,0.05,2.0
2022-02-16 20:39,Bus,4.8,0.24,2.0
2022-04-20 12:48,Bus,5.0,0.29,2.0
2022-10-15 20:32,Bus,8.1,0.31,2.0
2022-10-11 18:57,Bus,1.7,0.08,2.0
2022-05-23 11:14,Bus,4.1,0.13,2.0
2022-11-20 12:28,Bus,0.8,0.03,2.0
2022-07-07 22:37,Bus,4.4,0.2,2.0
2022-01-31 07:04,Bus,9.4,0.31,2.0
2022-04-09 10:48,Bus,4.5,0.16,2.0
2022-03-10 20:59,Bus,2.3,0.1,2.0
2022-12-13 16:24,Bus,2.7,0.16,2.0
2022-07-30 16:06,Bus,5.3,0.19,2.0
2022-08-19 09:04,Bus,2.0,0.08,2.0
2022-11-14 10:31,Bus,5.0,0.21,2.0
2022-08-28 14:51,Bus,8.7,0.35,2.0
2022-08-05 18:56,Bus,2.5,0.15,2.0
2022-10-28 10:04,Bus,7.2,0.34,2.0
2022-11-17 07:38,Bus,1.9,0.1,2.0
2022-06-17 18:45,Bus,7.8,0.28,2.0
2022-08-06 18:32,Bus,5.7,0.24,2.0
2022-02-11 11:09,Bus,1.5,0.07,2.0
2022-12-27 12:30,Bus,9.5,0.3,2.0
2022-01-26 17:30,Bus,8.2,0.26,2.0
2022-10-15 09:10,Bus,10.5,0.43,2.0
2022-06-30 20:12,Bus,5.5,0.23,2.0
2022-10-29 21:51,Bus,2.7,0.11,2.0
2022-06-28 19:37,Bus,3.5,0.18,2.0
2022-11-26 20:28,Bus,4.8,0.25,2.0
2022-05-09 08:44,Bus,11.0,0.61,2.0
2022-05-29 08:20,Bus,3.8,0.18,2.0
2022-03-11 15:03,Bus,4.7,0.14,2.0
2022-09-07 16:45,Bus,5.0,0.23,2.0
2022-09-17 08:20,Bus,4.3,0.22,2.0
2022-06-29 10:38,Bus,4.8,0.17,2.0
2022-02-22 13:32,Bus,4.5,0.21,2.0
2022-03-01 19:03,Bus,7.6,0.27,2.0
2022-12-10 14:35,Bus,6.7,0.34,2.0
2022-11-08 18:19,Bus,3.4,0.11,2.0
2022-02-16 19:20,Bus,7.2,0.25,2.0
2022-08-05 20:53,Bus,2.2,0.08,2.0
2022-03-05 16:54,Bus,3.9,0.12,2.0
2022-10-25 18:47,Bus,5.9,0.31,2.0
2022-03-16 22:02,Bus,3.9,0.12,2.0
2022-04-27 08:15,Bus,2.9,0.18,2.0
2022-05-30 08:45,Bus,5.6,0.2,2.0
2022-07-14 15:36,Bus,2.3,0.09,2.0
2022-04-08 23:12,Bus,4.1,0.13,2.0
2022-03-25 10:22,Bus,2.2,0.08,2.0
2022-08-06 19:54,Bus,3.1,0.15,2.0
2022-10-03 07:19,Bus,3.1,0.1,2.0
2022-09-09 10:27,Bus,0.7,0.03,2.0
2022-05-14 19:54,Bus,5.7,0.21,2.0
2022-01-14 19:40,Bus,6.8,0.31,2.0
2022-09-24 21:18,Bus,1.5,0.07,2.0
2022-06-10 10:58,Bus,9.5,0.36,2.0
2022-07-05 10:59,Bus,2.7,0.1,2.0
2022-07-10 07:05,Bus,4.8,0.17,2.0
2022-01-12 14:20,Bus,9.8,0.57,2.0
2022-05-16 09:23,Bus,5.7,0.21,2.0
2022-02-10 16:27,Bus,1.4,0.06,2.0
2022-09-12 10:14,Bus,2.1,0.07,2.0
2022-09-20 21:13,Bus,0.8,0.03,2.0
2022-03-15 15:12,Bus,2.9,0.13,2.0
2022-12-09 22:17,Bus,0.7,0.03,2.0
2022-02-22 14:43,Bus,0.8,0.03,2.0
2022-09-28 20:44,Bus,2.0,0.06,2.0
2022-07-05 16:22,Bus,4.3,0.24,2.0
2022-07-01 12:36,Bus,6.8,0.35,2.0
2022-09-30 11:58,Bus,4.7,0.17,2.0
2022-08-23 13:42,Bus,1.7,0.06,2.0
2022-07-04 17:43,Bus,2.9,0.1,2.0
2022-11-16 08:41,Bus,7.5,0.38,2.0
2022-05-07 12:33,Bus,1.3,0.05,2.0
2022-06-30 19:54,Bus,3.9,0.14,2.0
2022-05-19 19:06,Bus,7.6,0.25,2.0
2022-04-30 23:33,Bus,5.5,0.23,2.0
2022-12-17 23:26,Bus,4.2,0.21,2.0
2022-12-16 08:55,Bus,8.5,0.36,2.0
2022-02-20 12:09,Bus,12.1,0.56,2.0
2022-08-12 07:13,Bus,2.2,0.07,2.0
2022-06-23 07:31,Bus,4.7,0.18,2.0
2022-01-29 14:25,Bus,1.3,0.05,2.0
2022-03-14 21:30,Bus,4.2,0.14,2.0
2022-03-04 08:10,Bus,2.5,0.15,2.0
2022-11-18 22:23,Bus,11.8,0.5,2.0
2022-05-29 23:41,Bus,2.7,0.12,2.0
2022-01-31 11:45,Bus,4.0,0.17,2.0
2022-05-13 21:37,Bus,3.2,0.14,2.0
2022-07-15 11:57,Bus,2.1,0.07,2.0
2022-06-15 06:27,Bus,4.7,0.22,2.0
2022-05-29 09:05,Bus,9.0,0.3,2.0
2022-06-06 16:35,Bus,7.4,0.25,2.0
2022-01-14 17:38,Bus,3.9,0.13,2.0
2022-08-04 18:38,Bus,6.1,0.28,2.0
2022-03-02 10:14,Bus,5.3,0.21,2.0
2022-08-16 11:12,Bus,3.4,0.11,2.0
2022-12-12 20:14,Bus,15.5,0.51,2.0
2022-03-28 22:09,Bus,1.5,0.06,2.0
2022-07-15 11:51,Bus,3.5,0.12,2.0
2022-01-24 10:27,Bus,0.8,0.03,2.0
2022-08-21 09:29,Bus,1.0,0.04,2.0
2022-11-09 10:47,Bus,1.8,0.07,2.0
2022-03-12 22:16,Bus,9.3,0.31,2.0
2022-07-01 18:41,Bus,12.2,0.54,2.0
2022-09-12 20:04,Bus,3.4,0.15,2.0
2022-11-26 15:14,Bus,7.1,0.21,2.0
2022-10-26 07:00,Bus,9.1,0.36,2.0
2022-12-23 19:50,Bus,3.9,0.14,2.0
2022-04-05 07:49,Bus,2.1,0.07,2.0
2022-05-15 09:24,Bus,1.8,0.08,2.0
2022-11-26 20:55,Bus,6.8,0.3,2.0
2022-03-18 17:34,Bus,1.4,0.06,2.0
2022-11-24 08:40,Bus,7.5,0.32,2.0
2022-07-20 08:55,Bus,2.3,0.1,2.0
2022-08-06 16:35,Bus,4.7,0.16,2.0
2022-02-01 22:34,Bus,5.1,0.26,2.0
2022-11-09 13:26,Bus,4.6,0.24,2.0
2022-06-24 09:42,Bus,2.4,0.09,2.0
2022-11-13 14:58,Bus,4.7,0.22,2.0
2022-02-21 15:41,Bus,2.6,0.09,2.0
2022-04-28 10:53,Bus,11.3,0.55,2.0
2022-11-16 11:19,Bus,2.4,0.11,2.0
2022-05-15 20:43,Bus,7.3,0.24,2.0
2022-09-01 18:19,Bus,2.0,0.07,2.0
2022-07-01 18:26,Bus,2.6,0.1,2.0
2022-02-16 16:11,Bus,2.9,0.12,2.0
2022-05-13 21:57,Bus,6.6,0.24,2.0
2022-11-04 10:53,Bus,6.1,0.24,2.0
2022-08-23 20:08,Bus,13.0,0.44,2.0
2022-11-12 08:37,Bus,6.5,0.22,2.0
2022-02-26 22:13,Bus,5.3,0.17,2.0
2022-10-21 14:30,Bus,6.1,0.18,2.0
2022-01-14 18:42,Bus,8.6,0.43,2.0
2022-08-04 09:33,Bus,2.4,0.1,2.0
2022-07-20 19:01,Bus,8.9,0.4,2.0
2022-04-06 18:33,Bus,4.4,0.17,2.0
2022-04-13 10:04,Bus,11.6,0.34,2.0
2022-08-15 19:14,Bus,5.8,0.3,2.0
2022-08-04 08:55,Bus,5.6,0.27,2.0
2022-11-25 21:26,Bus,18.2,0.66,2.0
2022-12-15 12:52,Bus,2.0,0.07,2.0
2022-09-22 11:33,Bus,4.8,0.16,2.0
2022-05-18 20:13,Bus,1.8,0.08,2.0
2022-12-21 21:39,Bus,0.9,0.03,2.0
2022-09-01 19:04,Bus,8.1,0.33,2.0
2022-06-09 19:34,Bus,0.8,0.03,2.0
2022-12-03 22:31,Bus,2.7,0.1,2.0
2022-11-12 13:03,Bus,2.3,0.08,2.0
2022-10-09 09:27,Bus,2.8,0.14,2.0
2022-07-13 07:13,Bus,4.6,0.18,2.0
2022-10-18 09:25,Bus,2.3,0.09,2.0
2022-12-13 15:46,Bus,2.5,0.12,2.0
2022-08-29 11:05,Bus,3.0,0.12,2.0
2022-03-31 14:33,Bus,5.5,0.18,2.0
2022-08-23 20:30,Bus,5.4,0.17,2.0
2022-07-30 06:34,Bus,4.6,0.22,2.0
2022-03-24 09:04,Bus,17.0,0.57,2.0
2022-01-17 09:42,Bus,1.3,0.08,2.0
2022-07-19 17:45,Bus,5.3,0.22,2.0
2022-05-03 16:02,Bus,5.0,0.22,2.0
2022-10-31 16:22,Bus,2.9,0.1,2.0
2022-08-11 18:54,Bus,7.0,0.25,2.0
2022-05-18 20:49,Bus,6.7,0.25,2.0
2022-01-08 09:58,Bus,2.3,0.1,2.0
2022-10-31 14:37,Bus,7.5,0.27,2.0
2022-07-09 21:12,Bus,5.4,0.19,2.0
2022-07-29 17:51,Bus,6.1,0.3,2.0
2022-03-28 19:32,Bus,0.9,0.04,2.0
2022-03-23 15:34,Bus,5.4,0.21,2.0
2022-12-28 08:42,Bus,8.4,0.34,2.0
2022-03-07 20:41,Bus,2.7,0.09,2.0
2022-02-09 10:24,Bus,3.7,0.15,2.0
2022-10-11 09:24,Bus,7.2,0.33,2.0
2022-08-25 12:39,Bus,5.6,0.25,2.0
2022-05-13 17:32,Bus,1.6,0.05,2.0
2022-06-28 22:37,Bus,4.0,0.23,2.0
2022-10-26 10:19,Bus,1.1,0.05,2.0
2022-07-02 21:15,Bus,4.5,0.2,2.0
2022-09-07 16:41,Bus,8.5,0.46,2.0
2022-11-18 19:43,Bus,0.9,0.05,2.0
2022-08-09 19:14,Bus,3.9,0.12,2.0
2022-12-24 19:41,Bus,0.9,0.03,2.0
2022-10-31 09:21,Bus,8.9,0.38,2.0
2022-07-23 13:30,Bus,5.0,0.2,2.0
2022-11-03 11:04,Bus,1.4,0.05,2.0
2022-09-04 10:01,Bus,6.0,0.22,2.0
2022-08-27 14:57,Bus,3.5,0.14,2.0
2022-04-24 21:37,Bus,3.4,0.15,2.0
2022-04-01 20:16,Bus,1.7,0.07,2.0
2022-02-18 19:58,Bus,6.4,0.23,2.0
2022-12-10 14:15,Bus,10.1,0.37,2.0
2022-09-23 22:45,Bus,1.8,0.08,2.0
2022-09-01 17:56,Bus,1.9,0.07,2.0
2022-01-02 16:09,Bus,3.7,0.14,2.0
2022-06-01 19:23,Bus,4.8,0.27,2.0
2022-06-18 21:26,Bus,9.6,0.37,2.0
2022-07-22 08:23,Bus,5.3,0.3,2.0
2022-12-16 20:59,Bus,7.2,0.26,2.0
2022-03-17 21:19,Bus,5.8,0.2,2.0
2022-02-14 10:39,Bus,4.4,0.21,2.0
2022-06-22 20:56,Bus,2.7,0.12,2.0
2022-01-29 12:50,Bus,1.0,0.04,2.0
2022-03-13 11:53,Bus,11.6,0.56,2.0
2022-04-17 11:12,Bus,2.4,0.09,2.0
2022-03-02 19:01,Bus,12.2,0.6,2.0
2022-07-14 21:07,Bus,2.3,0.13,2.0
2022-11-24 09:38,Bus,4.0,0.19,2.0
2022-10-12 19:47,Bus,2.9,0.12,2.0
2022-05-16 18:12,Bus,3.5,0.15,2.0
2022-07-22 21:55,Bus,8.9,0.38,2.0
2022-09-24 22:15,Bus,0.8,0.02,2.0
2022-03-19 21:45,Bus,4.5,0.36,2.0
2022-09-07 19:38,Bus,9.8,0.56,2.0
2022-02-25 21:02,Bus,2.5,0.11,2.0
2022-06-06 22:01,Bus,8.8,0.26,2.0
2022-01-16 08:42,Bus,1.4,0.07,2.0
2022-01-22 23:54,Bus,2.0,0.09,2.0
2022-11-29 10:50,Bus,3.8,0.14,2.0
2022-12-11 19:55,Bus,6.8,0.28,2.0
2022-10-03 17:54,Bus,6.4,0.36,2.0
2022-02-22 20:45,Bus,8.3,0.3,2.0
2022-06-26 07:16,Bus,2.4,0.11,2.0
2022-10-20 13:42,Bus,4.0,0.15,2.0
2022-11-07 18:08,Bus,3.3,0.12,2.0
2022-11-05 21:32,Bus,7.3,0.33,2.0
2022-11-16 20:01,Bus,6.7,0.24,2.0
2022-08-16 11:39,Bus,7.0,0.25,2.0
2022-04-11 20:04,Bus,2.6,0.08,2.0
2022-04-24 15:28,Bus,13.2,0.52,2.0
2022-07-07 19:41,Bus,4.1,0.15,2.0
2022-06-24 07:18,Bus,2.0,0.08,2.0
2022-05-31 07:42,Bus,6.5,0.28,2.0
2022-10-23 12:18,Bus,7.0,0.21,2.0
2022-03-26 22:32,Bus,4.1,0.24,2.0
2022-10-27 09:17,Bus,4.7,0.28,2.0
2022-04-14 17:09,Bus,2.5,0.1,2.0
2022-03-11 22:39,Bus,0.9,0.03,2.0
2022-01-28 06:32,Bus,7.8,0.38,2.0
2022-05-21 22:39,Bus,4.0,0.13,2.0
2022-03-10 10:52,Bus,4.8,0.18,2.0
2022-03-31 11:32,Bus,2.5,0.11,2.0
2022-10-26 16:16,Bus,2.1,0.11,2.0
2022-02-15 11:38,Bus,4.3,0.15,2.0
2022-01-13 21:15,Bus,4.3,0.17,2.0
2022-04-16 23:28,Bus,5.1,0.18,2.0
2022-06-13 19:47,Bus,2.1,0.09,2.0
2022-03-30 18:19,Bus,3.8,0.14,2.0
2022-02-03 18:47,Bus,5.9,0.26,2.0
2022-01-27 20:47,Bus,3.9,0.14,2.0
2022-11-04 20:13,Bus,1.7,0.06,2.0
2022-07-11 22:49,Bus,5.9,0.21,2.0
2022-12-20 20:02,Bus,2.6,0.08,2.0
2022-01-02 12:22,Bus,2.5,0.1,2.0
2022-01-23 11:04,Bus,6.8,0.26,2.0
2022-05-31 08:48,Bus,3.3,0.15,2.0
2022-11-25 23:58,Bus,3.9,0.12,2.0
2022-02-08 19:52,Bus,3.8,0.14,2.0
2022-09-17 21:22,Bus,3.5,0.13,2.0
2022-12-06 10:10,Bus,3.4,0.22,2.0
2022-08-20 14:04,Bus,6.0,0.21,2.0
2022-12-21 19:04,Bus,1.7,0.13,2.0
2022-07-24 11:56,Bus,7.9,0.35,2.0
2022-12-03 21:34,Bus,6.9,0.2,2.0
2022-02-26 15:09,Bus,4.2,0.21,2.0
2022-09-13 10:22,Bus,2.1,0.13,2.0
2022-04-05 20:05,Bus,1.9,0.11,2.0
2022-05-15 08:35,Bus,1.8,0.06,2.0
2022-05-13 08:04,Bus,7.4,0.36,2.0
2022-05-04 12:00,Bus,0.8,0.03,2.0
2022-08-19 21:06,Bus,2.2,0.09,2.0
2022-08-20 11:35,Bus,1.2,0.04,2.0
2022-02-19 15:11,Bus,3.4,0.13,2.0
2022-01-23 12:35,Bus,3.9,0.22,2.0
2022-04-11 08:11,Bus,5.7,0.33,2.0
2022-02-11 06:47,Bus,3.2,0.15,2.0
2022-04-25 16:10,Bus,4.9,0.19,2.0
2022-09-16 13:03,Bus,1.2,0.05,2.0
2022-10-31 14:34,Bus,4.5,0.26,2.0
2022-12-22 10:21,Bus,15.6,0.54,2.0
2022-08-23 08:44,Bus,7.5,0.29,2.0
2022-06-14 10:24,Bus,1.1,0.04,2.0
2022-05-09 10:09,Bus,4.6,0.24,2.0
2022-01-17 20:12,Bus,1.3,0.05,2.0
2022-07-28 08:47,Bus,1.5,0.07,2.0
2022-05-19 11:58,Bus,1.9,0.06,2.0
2022-08-11 18:54,Bus,4.0,0.14,2.0
2022-06-03 19:31,Bus,4.0,0.2,2.0
2022-08-03 14:04,Bus,6.3,0.19,2.0
2022-10-24 19:48,Bus,3.9,0.17,2.0
2022-04-18 20:58,Bus,0.7,0.03,2.0
2022-11-18 18:43,Bus,3.5,0.11,2.0
2022-05-06 22:37,Bus,6.1,0.21,2.0
2022-05-17 08:35,Bus,7.4,0.42,2.0
2022-07-16 15:51,Bus,1.7,0.07,2.0
2022-03-16 20:47,Bus,4.4,0.16,2.0
2022-05-04 11:38,Bus,5.5,0.2,2.0
2022-09-05 16:10,Bus,1.4,0.05,2.0
2022-03-21 11:28,Bus,10.3,0.55,2.0
2022-11-07 17:32,Bus,3.3,0.12,2.0
2022-10-19 15:42,Bus,9.8,0.32,2.0
2022-10-11 11:01,Bus,3.6,0.19,2.0
2022-03-31 07:16,Bus,5.0,0.21,2.0
2022-09-08 16:56,Bus,5.3,0.29,2.0
2022-11-28 15:14,Bus,10.6,0.35,2.0
2022-10-20 16:38,Bus,8.5,0.36,2.0
2022-04-30 20:18,Bus,1.0,0.03,2.0
2022-05-19 10:07,Bus,4.1,0.17,2.0
2022-03-14 18:01,Bus,3.9,0.13,2.0
2022-11-25 08:03,Bus,2.3,0.07,2.0
2022-07-08 08:47,Bus,1.7,0.09,2.0
2022-05-22 16:34,Bus,5.2,0.25,2.0
2022-11-28 11:58,Bus,4.2,0.16,2.0
2022-02-17 09:35,Bus,8.7,0.28,2.0
2022-09-17 12:32,Bus,3.2,0.14,2.0
2022-06-04 13:41,Bus,6.7,0.26,2.0
2022-01-06 19:11,Bus,1.0,0.04,2.0
2022-10-17 19:36,Bus,1.9,0.07,2.0
2022-03-19 20:33,Bus,7.7,0.26,2.0
2022-06-09 09:43,Bus,6.2,0.24,2.0
2022-03-15 17:09,Bus,1.6,0.07,2.0
2022-02-11 23:56,Bus,3.9,0.12,2.0
2022-11-02 23:16,Bus,6.7,0.26,2.0
2022-06-21 15:50,Bus,1.6,0.07,2.0
2022-10-06 09:38,Bus,2.6,0.1,2.0
2022-04-11 11:43,Bus,11.2,0.4,2.0
2022-01-12 16:02,Bus,7.6,0.32,2.0
2022-01-06 09:07,Bus,2.5,0.11,2.0
2022-03-15 08:23,Bus,4.6,0.26,2.0
2022-12-11 15:07,Bus,1.5,0.05,2.0
2022-03-01 09:20,Bus,6.1,0.25,2.0
2022-10-04 10:20,Bus,6.4,0.22,2.0
2022-02-10 19:14,Bus,7.5,0.34,2.0
2022-10-28 19:52,Bus,2.6,0.11,2.0
2022-05-26 18:32,Bus,0.8,0.03,2.0
2022-08-07 09:46,Bus,5.6,0.36,2.0
2022-07-04 20:25,Bus,5.4,0.26,2.0
2022-02-07 14:27,Bus,2.5,0.12,2.0
2022-05-26 16:56,Bus,6.0,0.28,2.0
2022-10-17 17:37,Bus,3.0,0.13,2.0
2022-09-15 14:48,Bus,4.4,0.24,2.0
2022-12-18 13:23,Bus,1.2,0.04,2.0
2022-08-17 20:24,Bus,4.1,0.17,2.0
2022-10-03 19:22,Bus,4.3,0.19,2.0
2022-12-31 18:43,Bus,10.5,0.5,2.0
2022-07-20 10:54,Bus,5.9,0.27,2.0
2022-05-10 15:50,Bus,5.7,0.19,2.0
2022-03-22 08:19,Bus,4.7,0.24,2.0
2022-05-20 18:03,Bus,7.2,0.33,2.0
2022-03-13 16:35,Bus,16.4,0.49,2.0
2022-11-26 14:03,Bus,2.0,0.08,2.0
2022-12-14 22:42,Bus,3.7,0.16,2.0
2022-05-14 17:38,Bus,3.5,0.14,2.0
2022-07-05 20:09,Bus,1.9,0.08,2.0
2022-07-27 19:38,Bus,8.1,0.25,2.0
2022-10-03 09:38,Bus,5.1,0.3,2.0
2022-09-15 09:31,Bus,3.2,0.14,2.0
2022-06-17 20:14,Bus,2.6,0.12,2.0
2022-01-24 19:33,Bus,6.5,0.28,2.0
2022-01-26 10:28,Bus,7.2,0.33,2.0
2022-01-14 18:38,Bus,1.7,0.08,2.0
2022-07-10 17:58,Bus,3.6,0.22,2.0
2022-10-19 18:49,Bus,6.3,0.31,2.0
2022-02-01 11:07,Bus,7.9,0.3,2.0
2022-05-06 22:21,Bus,1.6,0.07,2.0
2022-03-01 08:31,Bus,5.1,0.2,2.0
2022-04-08 17:40,Bus,1.8,0.09,2.0
2022-01-07 18:50,Bus,3.8,0.12,2.0
2022-02-04 13:36,Bus,1.0,0.04,2.0
2022-02-15 19:26,Bus,2.2,0.11,2.0
2022-05-04 10:44,Bus,6.6,0.23,2.0
2022-11-30 10:49,Bus,2.3,0.08,2.0
2022-06-25 20:15,Bus,4.2,0.15,2.0
2022-01-14 17:02,Bus,3.2,0.19,2.0
2022-03-15 17:29,Bus,4.5,0.18,2.0
2022-10-28 21:08,Bus,4.9,0.22,2.0
2022-06-10 18:40,Bus,9.2,0.44,2.0
2022-04-27 16:38,Bus,4.8,0.17,2.0
2022-01-26 20:31,Bus,3.1,0.14,2.0
2022-05-28 08:01,Bus,1.0,0.03,2.0
2022-12-23 20:43,Bus,2.6,0.12,2.0
2022-10-02 17:32,Bus,6.0,0.26,2.0
2022-12-09 08:53,Bus,1.1,0.07,2.0
2022-12-02 09:10,Bus,3.8,0.14,2.0
2022-05-09 17:34,Bus,4.0,0.21,2.0
2022-09-02 19:01,Bus,3.3,0.17,2.0
2022-09-09 15:47,Bus,8.3,0.45,2.0
2022-09-28 21:20,Bus,3.1,0.17,2.0
2022-10-31 13:51,Bus,7.2,0.31,2.0
2022-03-15 18:27,Bus,3.7,0.14,2.0
2022-10-20 09:26,Bus,1.7,0.07,2.0
2022-01-31 16:03,Bus,2.7,0.09,2.0
2022-10-27 19:17,Bus,7.6,0.31,2.0
2022-08-24 18:55,Bus,4.7,0.28,2.0
2022-08-11 15:27,Bus,6.7,0.25,2.0
2022-11-02 09:15,Bus,0.9,0.05,2.0
2022-01-22 11:12,Bus,5.3,0.21,2.0
2022-04-04 17:18,Bus,6.0,0.17,2.0
2022-04-13 19:28,Bus,3.1,0.11,2.0
2022-06-13 09:32,Bus,6.3,0.38,2.0
2022-08-15 16:46,Bus,6.5,0.25,2.0
2022-02-15 12:12,Bus,3.8,0.18,2.0
2022-05-07 22:32,Bus,3.9,0.17,2.0
2022-03-29 13:12,Bus,2.1,0.08,2.0
2022-06-04 15:24,Bus,5.2,0.22,2.0
2022-01-31 17:58,Bus,6.3,0.27,2.0
2022-09-08 21:53,Bus,2.9,0.12,2.0
2022-10-13 17:18,Bus,5.5,0.3,2.0
2022-03-30 19:37,Bus,6.7,0.31,2.0
2022-12-14 19:01,Bus,1.7,0.07,2.0
2022-08-12 22:52,Bus,5.5,0.19,2.0
2022-02-10 22:42,Bus,6.7,0.25,2.0
2022-03-28 09:27,Bus,0.8,0.03,2.0
2022-06-30 19:53,Bus,3.8,0.14,2.0
2022-12-25 07:04,Bus,5.0,0.2,2.0
2022-09-05 21:20,Bus,10.1,0.44,2.0
2022-08-24 10:34,Bus,5.2,0.24,2.0
2022-05-25 18:32,Bus,4.9,0.22,2.0
2022-09-07 18:10,Bus,5.9,0.25,2.0
